year,reefName,dhw
1992,U/N Reef (21-718),0.66
1992,West Side Reef (22-020),0.77
1992,Double Rocks Reef (North) (22-021a),0.67
1992,Double Rocks Reef (South) (22-021b),0.67
1992,U/N Reef (21-492),0.18
1992,U/N Reef (21-493),0.16
1992,U/N Reef (21-494),0.21
1992,Bacchi Reef (21-495),0.37
1992,Turner Reef (21-562),0.87
1992,U/N Reef (21-563),1.02
1992,Half Tide Reef (21-564),1.08
1992,Bills Reef (21-565),0.89
1992,U/N Reef (21-719),0.17
1992,U/N Reef (21-720),0.17
1992,U/N Reef (21-721),0.68
1992,U/N Reef (21-722),0.36
1992,U/N Reef (21-723),0.18
1992,U/N Reef (21-724),1.06
1992,U/N Reef (21-725),0.68
1992,U/N Reef (21-726),0.36
1992,Coal Reef (22-024),0.77
1992,One Fathom Patch (22-026),2.21
1992,Turtle Island Reef (22-027),1.92
1992,U/N Reef (22-028),1.9
1992,Woods Reef (22-029),0.83
1992,Shields Reef (22-030),1.43
1992,U/N Reef (21-496),0.54
1992,Thomas Reef (21-497),0.38
1992,U/N Reef (21-498),0.2
1992,U/N Reef (21-499),0.56
1992,Blu-Lion Reef (21-566),1.01
1992,U/N Reef (21-567),1.44
1992,U/N Reef (21-568),1.44
1992,U/N Reef (21-569),1.44
1992,Triangle Reef (21-570),1.01
1992,U/N Reef (21-571),1.29
1992,Small Lagoon Reef (21-572),1.51
1992,U/N Reef (21-727),0.36
1992,U/N Reef (21-728),0.2
1992,U/N Reef (21-729),1.46
1992,U/N Reef (21-730),0.36
1992,U/N Reef (21-731),1.38
1992,U/N Reef (21-732),0.36
1992,U/N Reef (21-733),1.57
1992,U/N Reef (21-734),0.19
1992,U/N Reef (21-735),1.57
1992,Morkar Reef (21-421),1.64
1992,U/N Reef (21-500),0.39
1992,Recreation Reef (21-501),0.55
1992,U/N Reef (21-502),0.56
1992,U/N Reef (21-503),0.2
1992,U/N Reef (21-573),1.05
1992,U/N Reef (21-574),1.29
1992,Heart Reef (21-575),0.8
1992,U/N Reef (21-576),1.29
1992,Central Reef (21-577),1.43
1992,U/N Reef (21-578),1.11
1992,Hill Reef (21-579),0.72
1992,U/N Reef (21-736),1.24
1992,U/N Reef (21-737),0.19
1992,U/N Reef (21-738),0.18
1992,U/N Reef (21-739),0.19
1992,U/N Reef (21-740),0.38
1992,U/N Reef (21-741),0.18
1992,U/N Reef (21-742),0.2
1992,U/N Reef (21-743),0.38
1992,U/N Reef (21-744),1.57
1992,Marble Reef (21-423a),1.64
1992,Marble Reef (21-423b),1.64
1992,Allandale Reef (21-424),1.44
1992,Tynemouth Island Reef (No 1) (21-425a),1.37
1992,Tynemouth Island Reef (No 2) (21-425b),1.75
1992,U/N Reef (21-504),0.15
1992,Isobel Bennett Reef (21-505),0.99
1992,U/N Reef (21-506),0.68
1992,U/N Reef (21-580),1.36
1992,U/N Reef (21-581),1.11
1992,Beacon Reef (21-582),0.72
1992,U/N Reef (21-583),0.72
1992,Jenkins Reef (21-584),1.41
1992,U/N Reef (21-585),1.41
1992,U/N Reef (21-745),0.18
1992,U/N Reef (21-746),1.36
1992,U/N Reef (21-747),0.38
1992,U/N Reef (21-748),0.2
1992,U/N Reef (21-749),1.36
1992,U/N Reef (21-750),0.2
1992,U/N Reef (21-751),0.19
1992,U/N Reef (21-752),1.57
1992,High Peak Reef (21-428),1.84
1992,Morpeth Reef (21-430),1.85
1992,U/N Reef (21-507),0.89
1992,U/N Reef (21-508),0.88
1992,U/N Reef (21-509),0.88
1992,U/N Reef (21-510),0.88
1992,Frigate Reef (21-511),0.89
1992,Follett Reef (21-586),0.73
1992,U/N Reef (21-587),0.81
1992,Wade Reef (21-588),1.04
1992,Littles Reef (21-589),1.46
1992,U/N Reef (21-590),1.41
1992,U/N Reef (21-591),1.48
1992,Adroit Shoal (21-592),1.99
1992,U/N Reef (21-753),0.19
1992,U/N Reef (21-754),0.2
1992,U/N Reef (21-755),0.2
1992,U/N Reef (21-756),0.2
1992,U/N Reef (21-757),1.52
1992,U/N Reef (21-758),0.19
1992,U/N Reef (21-759),0.19
1992,U/N Reef (21-760),1.11
1992,Berwick Reef (21-431),1.84
1992,Heralds Reef Prong (21-432),0.77
1992,U/N Reef (21-433),0.74
1992,Heralds Prong No 3 (21-434),0.47
1992,U/N Reef (21-512),1.24
1992,U/N Reef (21-513),0.89
1992,Detour Reef (21-514),1.12
1992,Owens Shoal (21-593),2.14
1992,U/N Reef (21-594),0.15
1992,U/N Reef (21-595),0.14
1992,U/N Reef (21-596),0.14
1992,U/N Reef (21-597),0.14
1992,U/N Reef (21-598),0.14
1992,U/N Reef (21-599),0.68
1992,U/N Reef (21-600),0.32
1992,U/N Reef (21-601),0.16
1992,U/N Reef (21-761),1.6
1992,U/N Reef (21-762),1.62
1992,U/N Reef (21-763),0.88
1992,U/N Reef (21-764),0.38
1992,U/N Reef (21-768),1.59
1992,U/N Reef (21-769),0.55
1992,U/N Reef (21-770),1.59
1992,U/N Reef (21-771),0.21
1992,U/N Reef (21-772),0.21
1992,U/N Reef (21-773),1.59
1992,U/N Reef (21-774),1.59
1992,U/N Reef (21-775),0.21
1992,Bell Reef (21-435),1.31
1992,U/N Reef (21-436),0.81
1992,U/N Reef (21-437),0
1992,U/N Reef (21-438),0
1992,U/N Reef (21-439),0.3
1992,U/N Reef (21-515),0.69
1992,U/N Reef (21-516),0.86
1992,Small Reef (21-517),1.12
1992,Price Cay Reef (21-518),1.1
1992,U/N Reef (21-602),0.32
1992,U/N Reef (21-603),0.15
1992,U/N Reef (21-604),0.15
1992,U/N Reef (21-605),0
1992,U/N Reef (21-606),0
1992,U/N Reef (21-607),0.15
1992,U/N Reef (21-608),0.3
1992,U/N Reef (21-609),0
1992,U/N Reef (21-610),0
1992,U/N Reef (21-611),0
1992,U/N Reef (21-612),0.18
1992,U/N Reef (21-613),0
1992,U/N Reef (21-776),0.21
1992,U/N Reef (21-777),1.33
1992,U/N Reef (21-778),0.38
1992,U/N Reef (21-779),1.02
1992,U/N Reef (21-780),0.54
1992,U/N Reef (21-781),0.53
1992,U/N Reef (21-782),0.54
1992,U/N Reef (21-783),0.52
1992,U/N Reef (21-784),0.52
1992,U/N Reef (21-785),0.37
1992,U/N Reef (21-786),0.69
1992,U/N Reef (21-440),0.9
1992,U/N Reef (21-441),0
1992,U/N Reef (21-442),0
1992,U/N Reef (21-443),0.14
1992,U/N Reef (21-444),0.66
1992,U/N Reef (21-445),0
1992,U/N Reef (21-446),0
1992,U/N Reef (21-447),0
1992,Turtle Reef (21-519),1.11
1992,U/N Reef (21-520),1.33
1992,U/N Reef (21-521),1.33
1992,U/N Reef (21-522),1.51
1992,U/N Reef (21-523),1.13
1992,U/N Reef (21-614),0
1992,U/N Reef (21-615),0
1992,U/N Reef (21-616),0.17
1992,U/N Reef (21-617),0.14
1992,U/N Reef (21-618),0
1992,U/N Reef (21-619),0.17
1992,U/N Reef (21-620),0
1992,U/N Reef (21-621),0
1992,U/N Reef (21-622),0
1992,U/N Reef (21-623),0
1992,U/N Reef (21-787),0.83
1992,U/N Reef (21-788),1.01
1992,U/N Reef (21-789),0.55
1992,U/N Reef (21-791),1.38
1992,U/N Reef (21-792),1.26
1992,U/N Reef (21-793),1.11
1992,U/N Reef (21-794),0.7
1992,U/N Reef (21-795),0.71
1992,U/N Reef (21-796),0.9
1992,U/N Reef (21-797),0.68
1992,U/N Reef (21-798),0.71
1992,U/N Reef (21-799),0.71
1992,U/N Reef (21-448),0.57
1992,U/N Reef (21-449),0.69
1992,U/N Reef (21-450),0.66
1992,U/N Reef (21-451),0
1992,U/N Reef (21-452),0.66
1992,U/N Reef (21-453),0.48
1992,Houdini Reef (21-524),1.51
1992,U/N Reef (21-525),1.33
1992,U/N Reef (21-526),1.5
1992,U/N Reef (21-527),1.33
1992,U/N Reef (21-528),1.37
1992,U/N Reef (21-529),0.99
1992,U/N Reef (21-530),1.59
1992,U/N Reef (21-624),0
1992,U/N Reef (21-625),0.31
1992,U/N Reef (21-626),0
1992,U/N Reef (21-627),0
1992,U/N Reef (21-628),0
1992,U/N Reef (21-629),0
1992,U/N Reef (21-630),0
1992,U/N Reef (21-800),0.9
1992,U/N Reef (21-801),0.71
1992,U/N Reef (21-804),0.52
1992,U/N Reef (21-805),0.89
1992,U/N Reef (21-806),0.73
1992,U/N Reef (21-807),0.5
1992,U/N Reef (21-808),0.5
1992,U/N Reef (21-809),0.66
1992,U/N Reef (21-810),0.5
1992,U/N Reef (21-454),0.47
1992,U/N Reef (21-455),0
1992,U/N Reef (21-456),0
1992,U/N Reef (21-457),0.55
1992,U/N Reef (21-458),0.52
1992,Heralds Prong No 2 (21-459),0.61
1992,U/N Reef (21-531),1.59
1992,U/N Reef (21-532),1.6
1992,U/N Reef (21-533),1.57
1992,U/N Reef (21-534),0.8
1992,U/N Reef (21-535),0.8
1992,Mervs Reef (21-536),1.6
1992,U/N Reef (21-537),1.6
1992,U/N Reef (21-631),0
1992,U/N Reef (21-632),0.16
1992,U/N Reef (21-633),0.16
1992,U/N Reef (21-634),0
1992,U/N Reef (21-635),0
1992,U/N Reef (21-636),0.15
1992,U/N Reef (21-637),0.17
1992,U/N Reef (21-638),0.19
1992,U/N Reef (21-639),0
1992,U/N Reef (21-640),0
1992,U/N Reef (21-641),0
1992,U/N Reef (21-642),0.2
1992,U/N Reef (21-811),0.5
1992,U/N Reef (21-812),0.35
1992,U/N Reef (21-813),0.36
1992,U/N Reef (21-814),0.81
1992,U/N Reef (21-815),0.51
1992,U/N Reef (21-816),0.5
1992,U/N Reef (21-817),0.19
1992,U/N Reef (21-818),0.17
1992,U/N Reef (21-819),0.18
1992,U/N Reef (21-820),0.16
1992,U/N Reef (21-821),0.74
1992,U/N Reef (21-822),0.16
1992,U/N Reef (21-465),0.32
1992,U/N Reef (21-466),0.66
1992,U/N Reef (21-467),0.52
1992,Emperor Reef (21-538),1.59
1992,U/N Reef (21-539),1.38
1992,U/N Reef (21-540),1.48
1992,U/N Reef (21-541),1.48
1992,U/N Reef (21-542),1.48
1992,Long Reef (21-543),1.62
1992,U/N Reef (21-643),0.18
1992,U/N Reef (21-644),0.2
1992,U/N Reef (21-645),0.16
1992,U/N Reef (21-655),0
1992,U/N Reef (21-656),0
1992,U/N Reef (21-657),0.2
1992,U/N Reef (21-658),0.19
1992,U/N Reef (21-659),0
1992,U/N Reef (21-660),0
1992,U/N Reef (21-661),0.21
1992,U/N Reef (21-663),0.15
1992,U/N Reef (21-823),0.68
1992,U/N Reef (21-824),0.16
1992,U/N Reef (21-825),0.15
1992,U/N Reef (21-826),2.33
1992,U/N Reef (21-827),2.46
1992,U/N Reef (21-828),2.31
1992,U/N Reef (21-460),0.47
1992,U/N Reef (21-461),0
1992,U/N Reef (21-462),0.14
1992,U/N Reef (21-463),0.14
1992,U/N Reef (21-464),0.33
1992,U/N Reef (21-544),0.8
1992,Moon Reef (21-545),1.63
1992,U/N Reef (21-546),1.48
1992,U/N Reef (21-547),1.16
1992,U/N Reef (21-664),0
1992,U/N Reef (21-665),0.81
1992,U/N Reef (21-666),0.8
1992,U/N Reef (21-667),0
1992,U/N Reef (21-668),0.16
1992,U/N Reef (21-669),0.16
1992,U/N Reef (21-670),0
1992,U/N Reef (21-671),0.16
1992,U/N Reef (21-672),0
1992,U/N Reef (21-673),0
1992,U/N Reef (21-674),0.49
1992,Wild Duck Island Reef (No 1) (22-003a),0.69
1992,Wild Duck Island Reef (No 2) (22-003b),0.69
1992,Infelix Islets Reef (22-005),0.67
1992,U/N Reef (21-468),0.21
1992,U/N Reef (21-469),0.2
1992,U/N Reef (21-470),0.36
1992,U/N Reef (21-471),0
1992,U/N Reef (21-472),0.36
1992,U/N Reef (21-473),0.21
1992,U/N Reef (21-474),0.36
1992,Poulson Reef (21-548),1.48
1992,Pike Reef (21-549),1.63
1992,U/N Reef (21-550),1.36
1992,U/N Reef (21-551),0.6
1992,U/N Reef (21-675),0.14
1992,U/N Reef (21-676),0.7
1992,U/N Reef (21-677),0
1992,U/N Reef (21-678),0.7
1992,U/N Reef (21-679),0.72
1992,U/N Reef (21-680),0
1992,U/N Reef (21-681),0
1992,U/N Reef (21-682),0
1992,U/N Reef (21-683),0
1992,U/N Reef (21-684),0
1992,U/N Reef (21-685),0
1992,North Point Cays Reef (22-007),0.67
1992,Brooks Shoal (22-008),0.85
1992,Barren Island Reef (22-009),0.71
1992,Roundish Reef (22-010),0.31
1992,South Barren Reef (22-012),0.39
1992,Obstruction Shoals (22-013),0.56
1992,U/N Reef (22-014),1.16
1992,U/N Reef (21-475),0.18
1992,U/N Reef (21-476),0.16
1992,U/N Reef (21-477),0.2
1992,U/N Reef (21-478),0.19
1992,U/N Reef (21-479),0.38
1992,U/N Reef (21-294),0.17
1992,U/N Reef (21-295),0.19
1992,U/N Reef (21-296),0.19
1992,U/N Reef (21-297a),0.2
1992,U/N Reef (21-297b),0.19
1992,Whites Bay Reef (21-396),1.95
1992,West Spur Reef (21-398),1.95
1992,East Spur Reef (21-399),1.95
1992,Howard Islet Reef (21-401),1.37
1992,Hixson Islet Reef (21-402),1.79
1992,U/N Reef (21-124),0.35
1992,U/N Reef (21-125),0.36
1992,U/N Reef (21-126),0.52
1992,U/N Reef (21-127a),0.35
1992,U/N Reef (21-127b),0.5
1992,U/N Reef (21-208),0
1992,U/N Reef (21-209),0
1992,U/N Reef (21-210),0
1992,U/N Reef (21-211),0
1992,U/N Reef (21-212),0
1992,U/N Reef (21-213),0
1992,U/N Reef (21-297c),0.2
1992,U/N Reef (21-297d),0.2
1992,U/N Reef (21-298),0.2
1992,U/N Reef (21-299),0.2
1992,U/N Reef (21-300a),0.2
1992,U/N Reef (21-300b),0.2
1992,U/N Reef (21-301),0.21
1992,U/N Reef (21-302),0.36
1992,South Island Reef (No 1) (21-403a),1.37
1992,South Island Reef (No 2) (21-403b),1.37
1992,South East Islets Reef (21-406),0.52
1992,Storm Reef (21-128),0.65
1992,U/N Reef (21-129),1.16
1992,Zodiac Reef (21-214),0
1992,U/N Reef (21-215),0
1992,U/N Reef (21-216),0
1992,U/N Reef (21-217),0
1992,U/N Reef (21-218),0
1992,U/N Reef (21-219),0
1992,U/N Reef (21-220),0
1992,U/N Reef (21-303),0.37
1992,U/N Reef (21-304),0.37
1992,East Cay Reef (21-305),0.52
1992,U/N Reef (21-306),0.37
1992,U/N Reef (21-307),0.29
1992,Bamborough Island Reef (No 1) (21-414a),1.82
1992,Bamborough Island Reef (No 2) (21-414b),1.82
1992,Jeffreys Rocks Reef (21-415),1.8
1992,U/N Reef (21-130),0.71
1992,Nancy Foster Reef (21-131),0.76
1992,U/N Reef (21-132),0.77
1992,U/N Reef (21-133),0.75
1992,U/N Reef (21-134),0.75
1992,U/N Reef (21-221),0
1992,U/N Reef (21-222),0
1992,U/N Reef (21-223),0
1992,U/N Reef (21-224),0
1992,U/N Reef (21-225),0
1992,U/N Reef (21-226),0
1992,U/N Reef (21-227),0
1992,Temple Island Reef (21-308),0.15
1992,U/N Reef (21-309),0.15
1992,U/N Reef (21-310),NaN
1992,U/N Reef (21-312),0.15
1992,U/N Reef (21-313),0.14
1992,U/N Reef (21-314),0.14
1992,U/N Reef (21-315),0
1992,West Hill Reef (21-316),0
1992,Coquet Reef (21-417),2.08
1992,Hunter Island Reef (No 1) (21-418a),1.75
1992,Hunter Island Reef (No 2) (21-418b),1.75
1992,U/N Reef (21-135),0.75
1992,U/N Reef (21-136),0.76
1992,U/N Reef (21-137),0.78
1992,U/N Reef (21-138),0.78
1992,U/N Reef (21-139),0.78
1992,U/N Reef (21-228),0
1992,U/N Reef (21-229),0
1992,U/N Reef (21-230),0
1992,U/N Reef (21-231),0
1992,U/N Reef (21-232),0.16
1992,U/N Reef (21-233),0.16
1992,U/N Reef (21-234),0
1992,Lavers Reef (21-235),0
1992,Ferdinand Shoal (21-317),0.3
1992,Waratah Island Reef (21-318),0.15
1992,Waratah Shoal (21-319),0.15
1992,Tupper Shoal (21-320),0.61
1992,Yaralla Shoal (21-322),0
1992,Harry Shoal (North) (21-324a),0.9
1992,Harry Shoal (South) (21-324b),0.9
1992,Hotspur Islets Reef (21-059),1.39
1992,U/N Reef (21-060),1.46
1992,U/N Reef (21-061),1.29
1992,U/N Reef (21-140),0.79
1992,U/N Reef (21-141),0.85
1992,U/N Reef (21-142),0
1992,U/N Reef (21-143),0
1992,U/N Reef (21-144),0
1992,U/N Reef (21-236),0
1992,U/N Reef (21-237),0.16
1992,U/N Reef (21-238),0.16
1992,Hirst Reef (21-325),0.9
1992,Kilgour Shoal (21-326),1.24
1992,Wallace Reef (21-327),0.62
1992,Tinonee Bank (21-328),0.9
1992,Planter Shoal (21-329),0.9
1992,Bluff Island Reef (21-331),1.31
1992,U/N Reef (21-062),0.9
1992,U/N Reef (21-063),0.73
1992,U/N Reef (21-064),1.25
1992,U/N Reef (21-065),0.92
1992,U/N Reef (21-066),1.25
1992,U/N Reef (21-067),0.7
1992,U/N Reef (21-145a),0
1992,U/N Reef (21-145b),0
1992,U/N Reef (21-145c),0
1992,U/N Reef (21-146),0
1992,U/N Reef (21-147),0
1992,U/N Reef (21-239),0
1992,U/N Reef (21-240),0.15
1992,Centenery Reef (21-241),0.15
1992,U/N Reef (21-242a),0
1992,U/N Reef (21-242b),0
1992,Treble Reef (21-333),1.09
1992,Curlew Reef (21-334),0.62
1992,U/N Reef (21-336),1.09
1992,Pearl Shoal (21-337),0.62
1992,Slattery Shoal (21-338),0.62
1992,U/N Reef (21-068),0.93
1992,U/N Reef (21-069),0.67
1992,U/N Reef (21-070),1.27
1992,U/N Reef (21-071),1.27
1992,Patricia Mather Reef (21-148),0
1992,U/N Reef (21-149),0.14
1992,U/N Reef (21-150),0
1992,U/N Reef (21-151),0
1992,U/N Reef (21-242c),0
1992,U/N Reef (21-243),0
1992,U/N Reef (21-244),0
1992,U/N Reef (21-245),0.18
1992,U/N Reef (21-246),0.18
1992,U/N Reef (21-247),0
1992,Dinner Reef (21-339),1.09
1992,Temple Shoal (21-340),0.15
1992,Edwards Shoal (21-341),0
1992,Blackbird Shoal (21-342),1.42
1992,Ridge Reef (21-345),0.15
1992,Paxton Shoal (21-346),0
1992,Torch Shoal (21-347),0.15
1992,U/N Reef (21-072),1.3
1992,U/N Reef (21-073),0.74
1992,U/N Reef (21-074),1.09
1992,U/N Reef (21-075),0.73
1992,U/N Reef (21-152),0
1992,U/N Reef (21-153),0.15
1992,U/N Reef (21-154),0.15
1992,U/N Reef (21-155),0
1992,U/N Reef (21-156),0
1992,U/N Reef (21-157),0
1992,U/N Reef (21-158),0
1992,U/N Reef (21-248),0
1992,U/N Reef (21-249),0.17
1992,U/N Reef (21-250a),0.18
1992,U/N Reef (21-250b),0.17
1992,U/N Reef (21-251),0.17
1992,U/N Reef (21-252),0
1992,Connor Islet Reef (21-348),0.29
1992,Smythe Shoals (21-349a),1.7
1992,Emily Patches (21-349b),1.47
1992,Shag Reef (21-350),0.29
1992,Stony Shoal (21-351),0.3
1992,Williams Shoal (21-352),0.15
1992,U/N Reef (21-076),0.76
1992,U/N Reef (21-077),0.73
1992,U/N Reef (21-078),1.13
1992,U/N Reef (21-079),1.34
1992,U/N Reef (21-080),1.34
1992,U/N Reef (21-159),0
1992,U/N Reef (21-160),0.15
1992,U/N Reef (21-161),0
1992,U/N Reef (21-162),0.17
1992,U/N Reef (21-163),0.16
1992,U/N Reef (21-164),0.17
1992,U/N Reef (21-165),0
1992,U/N Reef (21-253),0.16
1992,U/N Reef (21-254),0.18
1992,U/N Reef (21-255),0.19
1992,U/N Reef (21-256),0.2
1992,U/N Reef (21-257),0
1992,Lower Reef (21-355),0.62
1992,Innes Reef (21-356),1.24
1992,Sandy Shoal (North) (21-358a),0.29
1992,Sandy Shoal (South) (21-358b),0
1992,George Reef (21-359),1.46
1992,Poynter Reef (21-360),1.24
1992,U/N Reef (21-081),0.95
1992,U/N Reef (21-082),0.95
1992,U/N Reef (21-083),1.11
1992,U/N Reef (21-084),1.11
1992,U/N Reef (21-085),1.34
1992,Paul Reef (21-086),1.89
1992,Twin Cays Reef (North) (21-166),0
1992,U/N Reef (21-167),0.17
1992,Twin Cays Reef (South) (21-168),0
1992,U/N Reef (21-169),0
1992,U/N Reef (21-170),0
1992,U/N Reef (21-171),0.16
1992,Mystery Reef (21-258),0
1992,U/N Reef (21-259),0.15
1992,U/N Reef (21-260),0.15
1992,North Patch (21-361),0.3
1992,Alexandra Reefs (21-362),0.29
1992,South Patch (21-363),0.29
1992,Lake Shoals (21-364),1.47
1992,Drumfish Shoal (East) (21-365a),0
1992,Drumfish Shoal (West) (21-365b),0
1992,Fanning Shoal (21-366),0
1992,U/N Reef (21-087),1.51
1992,U/N Reef (21-088),0.19
1992,U/N Reef (21-089),0.16
1992,U/N Reef (21-090),0.16
1992,U/N Reef (21-091),0
1992,U/N Reef (21-092),0.85
1992,Riptide Reef (21-172),0
1992,Mullers Reef (21-173),0.16
1992,U/N Reef (21-174),0
1992,U/N Reef (21-175),0.3
1992,U/N Reef (21-261),0.19
1992,U/N Reef (21-262a),0.2
1992,U/N Reef (21-262b),0.2
1992,U/N Reef (21-263),0.21
1992,U/N Reef (21-264),0.19
1992,Red Clay Reef (21-367),0
1992,Boomerang Shoals (21-368),1.82
1992,Middle Shoal (21-369),0.31
1992,Beware Reef (21-370),0
1992,Bald Reef (21-372),0
1992,Reef Islet Reef (21-373),0
1992,U/N Reef (21-093),0.88
1992,U/N Reef (21-094),0.85
1992,U/N Reef (21-095),0.2
1992,U/N Reef (21-096),0.16
1992,U/N Reef (21-097),0.15
1992,U/N Reef (21-098),0.16
1992,U/N Reef (21-099),0.17
1992,U/N Reef (21-100),0.7
1992,U/N Reef (21-176),0.32
1992,U/N Reef (21-177),0
1992,U/N Reef (21-178),0.3
1992,U/N Reef (21-179),0
1992,U/N Reef (21-180),0
1992,U/N Reef (21-181),0
1992,U/N Reef (21-265),0.18
1992,U/N Reef (21-266),0
1992,U/N Reef (21-267),0.21
1992,U/N Reef (21-268),0.21
1992,U/N Reef (21-269),0.21
1992,West Reef (21-374),0
1992,Holt Shoal (21-375),0.5
1992,Channel Island Reef (21-377),0.69
1992,Aquila Reef (21-378),0
1992,Avoid Reef (21-379),0
1992,U/N Reef (21-101),0.14
1992,U/N Reef (21-829a),2.32
1992,U/N Reef (21-829b),2.32
1992,U/N Reef (21-829c),2.32
1992,U/N Reef (21-102),0.17
1992,U/N Reef (21-103),0.18
1992,U/N Reef (21-182),0.3
1992,U/N Reef (21-183),0
1992,U/N Reef (21-184),0.3
1992,U/N Reef (21-185),0
1992,U/N Reef (21-186),0
1992,U/N Reef (21-187),0.65
1992,U/N Reef (21-270),0.2
1992,U/N Reef (21-271),0
1992,U/N Reef (21-272),0.16
1992,U/N Reef (21-273),0
1992,Perkins Reef (21-274),0
1992,U/N Reef (21-275),0
1992,Park Shoal (21-380),0.69
1992,Falcon Island Reef (21-381),0.69
1992,Turn Island Reef (21-382),0.5
1992,Race Rocks Reef (21-383),0.5
1992,U/N Reef (21-104),0.68
1992,U/N Reef (21-105),0.16
1992,U/N Reef (21-106),0.69
1992,U/N Reef (21-107),0.69
1992,U/N Reef (21-108),0.68
1992,U/N Reef (21-109),0.66
1992,U/N Reef (21-110),0.69
1992,U/N Reef (21-111),0.19
1992,U/N Reef (21-112),0.49
1992,U/N Reef (21-188),0.71
1992,U/N Reef (21-189),0.44
1992,U/N Reef (21-190),0
1992,U/N Reef (21-191),0
1992,U/N Reef (21-192),0
1992,U/N Reef (21-276),0
1992,U/N Reef (21-277),0
1992,U/N Reef (21-278),0
1992,U/N Reef (21-279),0
1992,Elusive Reef (21-280),0
1992,U/N Reef (21-281),0
1992,Pine Peak Reef (21-386),1.52
1992,Sphinx Reef (21-387),1.32
1992,Middle Island Reef (21-389),2.14
1992,U/N Reef (21-113a),0.34
1992,U/N Reef (21-113b),0.34
1992,U/N Reef (21-113c),0.34
1992,U/N Reef (21-113d),0.34
1992,U/N Reef (21-113e),0.34
1992,U/N Reef (21-114a),0.18
1992,U/N Reef (21-114b),0.18
1992,U/N Reef (21-114c),0.18
1992,U/N Reef (21-115),0.36
1992,U/N Reef (21-116),0.52
1992,U/N Reef (21-193),0
1992,U/N Reef (21-194),0
1992,U/N Reef (21-195),0
1992,U/N Reef (21-196),0.16
1992,U/N Reef (21-197),0.16
1992,U/N Reef (21-198),0
1992,U/N Reef (21-199),0
1992,U/N Reef (21-200),0
1992,U/N Reef (21-282),0
1992,U/N Reef (21-283),0
1992,Ron Taylor Reef (21-284),0
1992,U/N Reef (21-285),0
1992,U/N Reef (21-286),0
1992,U/N Reef (21-287),0
1992,U/N Reef (21-288),0
1992,Pine Islets Reef (21-391),2.33
1992,Pine Islets (No 4) (21-391d),2.33
1992,Walter Reef (21-392),1.68
1992,North East Reef (21-394),1.68
1992,U/N Reef (21-117),0.67
1992,U/N Reef (21-118),0.51
1992,U/N Reef (21-119),0.51
1992,U/N Reef (21-120),0.19
1992,U/N Reef (21-121),0.34
1992,U/N Reef (21-122),0.51
1992,U/N Reef (21-123),0.36
1992,U/N Reef (21-201),0
1992,U/N Reef (21-202),0
1992,U/N Reef (21-203),0
1992,U/N Reef (21-204),0
1992,U/N Reef (21-205),0
1992,U/N Reef (21-206),0
1992,U/N Reef (21-207),0
1992,U/N Reef (21-289a),0
1992,U/N Reef (21-289b),0
1992,U/N Reef (21-290),0.16
1992,U/N Reef (21-291),0.16
1992,U/N Reef (21-292),0.16
1992,U/N Reef (21-293),0.16
1992,U/N Reef (99-462a),0
1992,U/N Reef (99-462b),0
1992,U/N Reef (99-463),0
1992,U/N Reef (99-464),0
1992,U/N Reef (99-465),0
1992,U/N Reef (99-466),0
1992,U/N Reef (99-467),0
1992,U/N Reef (99-468),0
1992,U/N Reef (99-469),0
1992,U/N Reef (99-470),0
1992,U/N Reef (99-471),0
1992,U/N Reef (99-472),0
1992,U/N Reef (99-473),0
1992,U/N Reef (99-474),0
1992,Bayag Reef (99-475),0
1992,U/N Reef (99-476),0
1992,U/N Reef (99-477),0
1992,U/N Reef (99-478),0
1992,U/N Reef (99-479a),0
1992,U/N Reef (99-479b),0
1992,U/N Reef (99-479c),0
1992,U/N Reef (99-480),0
1992,U/N Reef (99-481),0
1992,U/N Reef (99-482),0
1992,U/N Reef (99-483),0
1992,U/N Reef (99-484),0
1992,U/N Reef (99-485a),0
