reefName,year,chlA
U/N Reef (11-293),2024,NaN
U/N Reef (11-294),2024,NaN
U/N Reef (11-295),2024,NaN
U/N Reef (11-296),2024,NaN
U/N Reef (11-297),2024,NaN
U/N Reef (11-298),2024,NaN
U/N Reef (11-299),2024,NaN
U/N Reef (11-300),2024,NaN
U/N Reef (11-301),2024,NaN
U/N Reef (11-302),2024,NaN
Great Detached Reef (No 6) (11-244f),2024,NaN
U/N Reef (11-304),2024,NaN
U/N Reef (11-305),2024,NaN
U/N Reef (11-306),2024,NaN
U/N Reef (11-307),2024,NaN
U/N Reef (11-308),2024,NaN
U/N Reef (11-309),2024,NaN
Great Detached Reef (No 7) (11-244g),2024,NaN
Great Detached Reef (No 8) (11-244h),2024,NaN
U/N Reef (11-312),2024,NaN
U/N Reef (11-313),2024,NaN
U/N Reef (11-314),2024,NaN
U/N Reef (11-315),2024,NaN
U/N Reef (11-316),2024,NaN
U/N Reef (11-317),2024,NaN
U/N Reef (11-318),2024,NaN
U/N Reef (11-319),2024,NaN
U/N Reef (11-320),2024,NaN
U/N Reef (11-321),2024,NaN
U/N Reef (11-322),2024,NaN
U/N Reef (11-323),2024,NaN
U/N Reef (11-324),2024,NaN
U/N Reef (11-800),2024,NaN
Haggerston Reef (12-001),2024,NaN
Bannan Reef (12-002),2024,NaN
Mason Reef (12-003a),2024,NaN
U/N Reef (12-003b),2024,NaN
U/N Reef (12-003c),2024,NaN
U/N Reef (12-003d),2024,NaN
Moody Reef (12-004),2024,NaN
Young Reef (12-005),2024,NaN
Laurel Reef (12-006),2024,NaN
Fison Reefs (12-027c),2024,NaN
U/N Reef (12-028),2024,NaN
U/N Reef (12-029),2024,NaN
U/N Reef (12-030),2024,NaN
U/N Reef (12-031),2024,NaN
U/N Reef (12-032),2024,NaN
U/N Reef (12-033),2024,NaN
U/N Reef (12-034),2024,NaN
U/N Reef (12-035),2024,NaN
U/N Reef (12-036),2024,NaN
Wishbone Reef (12-037),2024,NaN
U/N Reef (12-038a),2024,NaN
U/N Reef (12-038b),2024,NaN
U/N Reef (12-039),2024,NaN
U/N Reef (12-040),2024,NaN
U/N Reef (12-041),2024,NaN
U/N Reef (12-042),2024,NaN
Martha Ridgway Reef (North) (12-043a),2024,NaN
Martha Ridgway Reef (South) (12-043b),2024,NaN
Piper Reef (12-012),2024,NaN
Inset Reef (12-013),2024,NaN
Hazel Reef (12-014),2024,NaN
Ada Reef (12-015),2024,NaN
Gallon Reef (12-016a),2024,NaN
Forbes Islands Reef (12-016b),2024,NaN
U/N Reef (12-016c),2024,NaN
Lion Reef (12-017),2024,NaN
Daniell Reef (12-018),2024,NaN
North Pint Patch (12-019),2024,NaN
South Pint Patch (12-020),2024,NaN
Andrew Reef (12-021),2024,NaN
U/N Reef (12-022),2024,NaN
Kangaroo Shoals (12-023),2024,NaN
U/N Reef (12-024),2024,NaN
U/N Reef (12-025),2024,NaN
Kemp Rocks Reef (12-026),2024,NaN
Quoin Reef (12-027),2024,NaN
Eel Reef (12-027a),2024,NaN
Dolphin Reef (12-096),2024,NaN
U/N Reef (12-097),2024,NaN
Second Small Reef (12-098),2024,NaN
Southern Small Detached Reef (12-099),2024,NaN
U/N Reef (12-100),2024,NaN
U/N Reef (12-101),2024,NaN
U/N Reef (12-044),2024,NaN
U/N Reef (12-045),2024,NaN
U/N Reef (12-046),2024,NaN
U/N Reef (12-047),2024,NaN
U/N Reef (12-048),2024,NaN
U/N Reef (12-049),2024,NaN
U/N Reef (12-050),2024,NaN
U/N Reef (12-051),2024,NaN
William Reef (East) (12-052a),2024,NaN
William Reef (West) (12-052b),2024,NaN
Henry Reef (12-053),2024,NaN
Lloyds Reef (12-054),2024,NaN
U/N Reef (12-055a),2024,NaN
U/N Reef (12-055b),2024,NaN
Mantis Reef (12-056),2024,NaN
U/N Reef (12-057),2024,NaN
Ferguson Reef (12-058),2024,NaN
U/N Reef (12-059),2024,NaN
U/N Reef (12-060),2024,NaN
Lagoon Reef (12-061),2024,NaN
U/N Reef (12-062),2024,NaN
U/N Reef (12-063),2024,NaN
U/N Reef (12-064),2024,NaN
U/N Reef (12-065),2024,NaN
U/N Reef (12-066),2024,NaN
Northern Small Detached Reef (12-067),2024,NaN
U/N Reef (12-068),2024,NaN
U/N Reef (12-069),2024,NaN
U/N Reef (12-070),2024,NaN
U/N Reef (12-071),2024,NaN
Middle Reef (12-072),2024,NaN
Pigeon Reef (12-073),2024,NaN
U/N Reef (12-075),2024,NaN
Rocky Island Reef (12-076),2024,NaN
U/N Reef (12-077),2024,NaN
Restoration Island Reef (12-078),2024,NaN
U/N Reef (12-080),2024,NaN
Edward Shoal (12-081),2024,NaN
U/N Reef (12-082),2024,NaN
U/N Reef (12-083),2024,NaN
Lloyd Island Reef (12-084),2024,NaN
Hazelgrove Reefs (12-085),2024,NaN
May Reef (12-086),2024,NaN
U/N Reef (12-087),2024,NaN
Sunter Reef (12-088),2024,NaN
Exit Reef (12-089),2024,NaN
Waight Bank (12-091),2024,NaN
U/N Reef (12-092),2024,NaN
Bunker Reef (12-093),2024,NaN
Long Sandy Reef (12-094),2024,NaN
U/N Reef (12-095),2024,NaN
Sunk Reef (12-122),2024,NaN
U/N Reef (12-123),2024,NaN
U/N Reef (12-124),2024,NaN
Rocky Island Reef (12-125),2024,NaN
Frederick Patches (12-126),2024,NaN
U/N Reef (12-127),2024,NaN
Chapman Reef (12-129),2024,NaN
U/N Reef (12-130),2024,NaN
U/N Reef (12-131),2024,NaN
Allen Reef (12-132),2024,NaN
U/N Reef (12-133),2024,NaN
U/N Reef (12-134),2024,NaN
U/N Reef (12-135),2024,NaN
Hammond Reef (12-136),2024,NaN
U/N Reef (12-137),2024,NaN
U/N Reef (12-138),2024,NaN
U/N Reef (12-139),2024,NaN
U/N Reef (12-141),2024,NaN
Curd Reef (12-102),2024,NaN
U/N Reef (12-103),2024,NaN
Log Reef (North) (12-104),2024,NaN
Burke Reef (12-105),2024,NaN
Tannadice Shoal (12-106),2024,NaN
Log Reef (South) (12-107),2024,NaN
U/N Reef (12-108),2024,NaN
U/N Reef (12-109),2024,NaN
U/N Reef (12-110),2024,NaN
First Small Reef (12-111),2024,NaN
Ape Reef (12-112),2024,NaN
U/N Reef (12-113),2024,NaN
U/N Reef (12-114),2024,NaN
Zenith Reef (12-115),2024,NaN
U/N Reef (12-116),2024,NaN
Bligh Reef (12-118),2024,NaN
Wye Reef (12-119),2024,NaN
Lansdown Reef (12-120),2024,NaN
U/N Reef (12-121),2024,NaN
Throne Shoals (13-036),2024,NaN
U/N Reef (13-037),2024,NaN
U/N Reef (13-038),2024,NaN
U/N Reef (13-040),2024,NaN
Celebration Reef (13-041),2024,NaN
U/N Reef (12-142),2024,NaN
Cat Reef (12-143),2024,NaN
U/N Reef (12-144),2024,NaN
Sherrard Reef (12-145),2024,NaN
U/N Reef (12-146),2024,NaN
U/N Reef (12-148),2024,NaN
U/N Reef (12-149),2024,NaN
U/N Reef (12-150),2024,NaN
U/N Reef (12-151),2024,NaN
U/N Reef (12-152),2024,NaN
U/N Reef (12-038c),2024,NaN
U/N Reef (12-154),2024,NaN
U/N Reef (13-001),2024,NaN
Derry Reef (13-002),2024,NaN
Wasp Reef (13-004),2024,NaN
Ham Reef (13-005),2024,NaN
Osborne Reef (13-006),2024,NaN
U/N Reef (13-007),2024,NaN
MacNamara Patch (13-008),2024,NaN
Wilsen Shoal (13-009),2024,NaN
U/N Reef (13-010a),2024,NaN
U/N Reef (13-010b),2024,NaN
U/N Reef (13-011),2024,NaN
Stork Reef (13-012),2024,NaN
U/N Reef (13-013),2024,NaN
U/N Reef (13-014),2024,NaN
Franklin Reef (13-015),2024,NaN
U/N Reef (13-016a),2024,NaN
U/N Reef (13-016b),2024,NaN
U/N Reef (13-017a),2024,NaN
U/N Reef (13-017b),2024,NaN
U/N Reef (13-017c),2024,NaN
U/N Reef (13-019),2024,NaN
Sykes Reef (13-020),2024,NaN
Colclough Reef (13-021),2024,NaN
New Reef (13-022),2024,NaN
Dart Shoal (13-023),2024,NaN
Glennie Reef (13-024),2024,NaN
Waterwitch Reef (13-025),2024,NaN
Gertrude Reef (13-026),2024,NaN
Jubilee Reef (13-027),2024,NaN
Tijou Reef (13-028),2024,NaN
U/N Reef (13-029),2024,NaN
U/N Reef (13-030),2024,NaN
Night Reef (13-031),2024,NaN
Diamond Reign Reefs (13-032),2024,NaN
U/N Reef (13-033),2024,NaN
Binstead Reef (13-034),2024,NaN
U/N Reef (13-035),2024,NaN
Hedley Reef (17-014),2024,NaN
Jackson Patches (17-015),2024,NaN
Virginia Chadwick Reef (18-016),2024,1.00529573044042
Reg Ward Reef (18-017),2024,1.00854488265643
Otter Reef (18-018),2024,1.04756098796483
Undine Reef (West) (16-020a),2024,NaN
Undine Reef (East) (16-020b),2024,NaN
U/N Reef (16-022a),2024,NaN
U/N Reef (16-022b),2024,NaN
Rudder Reef (16-023),2024,NaN
Chinaman Reef (16-024),2024,NaN
Moore Reef (16-071),2024,NaN
North West Reef (16-072),2024,NaN
Elford Reef (16-073),2024,NaN
Briggs Reef (16-074),2024,NaN
Channel Reef (16-075),2024,NaN
U/N Reef (16-076),2024,NaN
McCulloch Reef (No 1) (17-016a),2024,NaN
McCulloch Reef (No 2) (17-016b),2024,NaN
Gibson Reef (17-017),2024,NaN
Howie Reef (17-018a),2024,NaN
Barnett Patches (18-019),2024,0.995705335992209
Duncan Reef (18-020),2024,1.00296267194366
U/N Reef (18-021),2024,1.00794217424741
U/N Reef (18-022),2024,1.00372109173557
Opal Reef (16-025),2024,NaN
Tongue Reef (16-026),2024,NaN
U/N Reef (16-027),2024,NaN
Low Islands Reef (16-028),2024,NaN
U/N Reef (16-077),2024,NaN
U/N Reef (16-078),2024,NaN
Outer Shoal (16-079),2024,NaN
Korea Reef (16-080),2024,NaN
Yule Reef (16-081),2024,NaN
Garioch Reef (16-082),2024,NaN
U/N Reef (16-083),2024,NaN
U/N Reef (16-084),2024,NaN
Arthur Patches (17-018b),2024,NaN
U/N Reef (17-020a),2024,NaN
U/N Reef (17-020b),2024,NaN
U/N Reef (17-021a),2024,NaN
U/N Reef (17-021b),2024,NaN
Cayley Reef (17-023),2024,NaN
U/N Reef (18-023),2024,0.971786026254229
Britomart Reef (18-024),2024,0.998974213049941
U/N Reef (18-025),2024,0.963644095621063
Batt Reef (16-029),2024,NaN
Norman Reef (16-030),2024,NaN
Satellite Reef (16-031),2024,NaN
Saxon Reef (16-032),2024,NaN
Linden Bank (16-033),2024,NaN
Spur Reef (16-034),2024,NaN
U/N Reef (16-085),2024,NaN
U/N Reef (16-086),2024,NaN
U/N Reef (16-087),2024,NaN
U/N Reef (16-088),2024,NaN
Peart Reef (17-024),2024,NaN
U/N Reef (17-025),2024,NaN
U/N Reef (17-026),2024,NaN
Raaf Shoals (17-027),2024,NaN
Publican Shoals (North) (17-028),2024,NaN
Mustard Patches (North) (17-029a),2024,NaN
Mustard Patches (South) (17-029b),2024,NaN
Walker Reef (18-026),2024,0.989362532332841
Trunk Reef (18-027),2024,0.967479053927032
U/N Reef (18-028),2024,0.979474333263419
Bramble Reef (18-029),2024,0.989087898191069
Kelso Reef (18-030),2024,0.986658354249719
Little Kelso Reef (18-031),2024,0.988186273454645
Onyx Reef (16-035),2024,NaN
Nicholas Reef (16-036),2024,NaN
Wentworth Reef (16-037),2024,NaN
Egmont Reef (16-038),2024,NaN
Alexandra Reefs (No 1) (16-039a),2024,NaN
Alexandra Reefs (No 2) (16-039b),2024,NaN
Pixie Reef (16-040),2024,NaN
Jorgensen Patch (16-041),2024,NaN
U/N Reef (16-089),2024,NaN
U/N Reef (16-090),2024,NaN
U/N Reef (16-091),2024,NaN
U/N Reef (16-092),2024,NaN
U/N Reef (16-093),2024,NaN
U/N Reef (16-094),2024,NaN
U/N Reef (16-095),2024,NaN
Publican Shoals (South) (17-030),2024,NaN
U/N Reef (17-031),2024,NaN
Wardle Reef (17-032),2024,NaN
U/N Reef (17-033),2024,NaN
Feather Reef (17-034),2024,NaN
Nathan Reef (17-035),2024,NaN
U/N Reef (15-059b),2024,NaN
U/N Reef (15-059c),2024,NaN
U/N Reef (15-059d),2024,NaN
U/N Island (15-059e),2024,NaN
Ottaway Patch (15-060),2024,NaN
Stonor Patch (15-061),2024,NaN
Delius Patch (15-062),2024,NaN
Gubbins Reef (15-063),2024,NaN
Breaking Patches (16-042),2024,NaN
Oyster Reef (16-043a),2024,NaN
U/N Reef (16-043b),2024,NaN
U/N Reef (16-044a),2024,NaN
Vlasoff Reef (16-044b),2024,NaN
Unity Reef (No 1) (16-045a),2024,NaN
Unity Reef (No 2) (16-045b),2024,NaN
U/N Reef (16-096),2024,NaN
U/N Reef (16-097),2024,NaN
U/N Reef (16-098),2024,NaN
U/N Reef (16-099),2024,NaN
Hall-Thompson Reef (17-037),2024,NaN
Surprise Shoal (17-038),2024,NaN
U/N Reef (17-039),2024,NaN
Lindquist Reef (17-040),2024,NaN
Goudge Bank (17-041),2024,NaN
Hope Islands Reef (West) (15-064),2024,NaN
Hope Islands Reef (East) (15-065),2024,NaN
U/N Reef (15-066),2024,NaN
U/N Reef (15-067),2024,NaN
Upolu Reef (16-046),2024,NaN
Double Island Reef (16-047),2024,NaN
U/N Reef (16-100),2024,NaN
U/N Reef (16-102),2024,NaN
U/N Reef (16-103),2024,NaN
U/N Reef (16-104),2024,NaN
Adelaide Reef (17-042),2024,NaN
Jessie-Kent Reef (17-043a),2024,NaN
Bresnahan Reef (17-043b),2024,NaN
Hutchison Reef (17-043c),2024,NaN
Ellison Reef (17-044),2024,NaN
Lake Reef (15-068),2024,NaN
U/N Reef (15-069),2024,NaN
Vicki Harriott Reef (15-070),2024,NaN
U/N Reef (15-071a),2024,NaN
U/N Reef (15-071b),2024,NaN
U/N Reef (15-071c),2024,NaN
U/N Reef (15-072),2024,NaN
U/N Reef (15-073),2024,NaN
U/N Reef (15-074),2024,NaN
Haycock Reef (16-048),2024,NaN
U/N Reef (16-105),2024,NaN
U/N Reef (16-106),2024,NaN
U/N Reef (16-107),2024,NaN
U/N Reef (16-108),2024,NaN
U/N Reef (17-045),2024,NaN
Sisters-Stephens Reef (17-046),2024,NaN
Eddy Reef (17-047),2024,NaN
King Reefs (17-048),2024,NaN
U/N Reef (17-049),2024,NaN
U/N Reef (17-050),2024,NaN
Ribbon No 2 Reef (No 1) (15-075a),2024,NaN
Ribbon No 2 Reef (No 2) (15-075b),2024,NaN
Ribbon No 2 Reef (No 3) (15-075c),2024,NaN
U/N Reef (15-076),2024,NaN
U/N Reef (15-077),2024,NaN
Osterlund Reef (15-078),2024,NaN
U/N Reef (15-079),2024,NaN
Green Island Reef (16-049),2024,NaN
Rocky Island Reef (16-051b),2024,NaN
U/N Reef (16-109),2024,NaN
U/N Reef (16-110),2024,NaN
U/N Reef (16-111),2024,NaN
U/N Reef (16-112),2024,NaN
U/N Reef (16-113),2024,NaN
Beaver Reef (17-051),2024,1.10884800195442
U/N Reef (17-052),2024,NaN
Stingaree Reefs (17-053),2024,1.27827631574134
U/N Reef (17-054),2024,1.28227697374551
Thorpe (Timana) Reef (17-055),2024,1.29123008787922
Ribbon No 1 Reef (15-080),2024,NaN
Rosser Reef (15-081),2024,NaN
Emily Reef (15-082),2024,NaN
Gill Patches (15-083),2024,NaN
Irene Reef (15-084),2024,NaN
Lena Reef (15-085),2024,NaN
Rocky Island Reef (16-051a),2024,NaN
U/N Reef (16-052),2024,NaN
U/N Reef (16-053),2024,NaN
Fitzroy Island Reef (No 1) (16-054a),2024,NaN
U/N Reef (16-800),2024,NaN
U/N Reef (16-801),2024,NaN
Sudbury Reef (No 1) (17-001a),2024,NaN
U/N Reef (17-056),2024,1.30419363127458
Gilbey Reef (17-057),2024,NaN
Armistice Reef (17-058),2024,NaN
Potter Reef (No 1) (17-059a),2024,NaN
Potter Reef (No 2) (17-059b),2024,NaN
Potter Reef (No 3) (17-059c),2024,NaN
Cairns Reef (15-086),2024,NaN
Pearl Reef (15-087),2024,NaN
Ruby Reef (15-088),2024,NaN
Endeavour Reef (15-089),2024,NaN
Andersen Reef (15-090),2024,NaN
U/N Reef (15-091a),2024,NaN
U/N Reef (15-091b),2024,NaN
Rachel Carson Reef (15-092),2024,NaN
Fitzroy Island Reef (No 2) (16-054b),2024,NaN
U/N Reef (16-054c),2024,NaN
U/N Reef (16-054d),2024,NaN
U/N Reef (16-054e),2024,NaN
U/N Reef (16-054f),2024,NaN
Sudbury Reef (No 2) (17-001b),2024,NaN
Sudbury Reef (No 3) (17-001c),2024,NaN
Sudbury Reef (No 4) (17-001d),2024,NaN
Stagg Patches (North) (17-002a),2024,NaN
Stagg Patches (South) (17-002b),2024,NaN
Hervey Shoals (North) (17-003a),2024,NaN
Hervey Shoals (South) (17-003b),2024,NaN
Scott Reef (17-004),2024,NaN
U/N Reef (17-060),2024,NaN
U/N Reef (17-061),2024,NaN
Noreaster Reef (17-062),2024,1.0326989702533
Farquharson Reef (No 1) (17-063a),2024,NaN
Farquharson Reef (No 2) (17-063b),2024,NaN
Pickersgill Reef (15-093),2024,NaN
Escape Reef (15-094),2024,NaN
Evening Reef (15-095),2024,NaN
Agincourt Reefs (No 4) (15-096),2024,NaN
U/N Reef (16-054g),2024,NaN
Little Fitzroy Island Reef (16-055),2024,NaN
Stevens Reef (17-005),2024,NaN
Maori Reef (17-006),2024,NaN
U/N Reef (17-007),2024,NaN
Noggin Reef (17-008),2024,NaN
Taylor Reef (17-064),2024,1.07501515225974
U/N Reef (17-065),2024,1.04091425261265
Yamacutta Reef (17-066),2024,1.06834263908702
U/N Reef (17-067),2024,1.05353615148152
Morning Reef (15-098),2024,NaN
Agincourt Reefs (No 3) (15-099a),2024,NaN
Agincourt Reefs (No 2a) (15-099b),2024,NaN
Agincourt Reefs (No 1) (15-099c),2024,NaN
Agincourt Reefs (No 5) (15-099d),2024,NaN
Agincourt Reefs (No 2b) (15-099e),2024,NaN
U/N Reef (15-800),2024,NaN
U/N Reef (15-801),2024,NaN
U/N Reef (16-001),2024,NaN
U/N Reef (16-056),2024,NaN
Hastings Reef (16-057),2024,NaN
Tobias Spit (17-009a),2024,NaN
Moss Reef (17-068),2024,1.0115193708775
U/N Reef (17-069),2024,1.01355635907819
U/N Reef (17-070),2024,NaN
U/N Reef (17-071),2024,1.01845221114492
U/N Reef (17-072),2024,NaN
U/N Reef (17-073),2024,NaN
U/N Reef (17-074),2024,NaN
U/N Reef (17-075),2024,NaN
U/N Reef (16-002),2024,NaN
U/N Reef (16-003),2024,NaN
Struck Reef (16-004),2024,NaN
Black Rock Reef (16-005),2024,NaN
Hope Reef (16-058),2024,NaN
U/N Reef (16-059),2024,NaN
Michaelmas Reef (16-060),2024,NaN
Fin Reef (16-061),2024,NaN
Pretty Patches (No 1) (16-062a),2024,NaN
Flora Reef (17-010),2024,NaN
Coates Reef (17-011),2024,NaN
Normanby-Mabel Reef (17-012),2024,NaN
U/N Reef (17-076),2024,NaN
Richards (Bedarra) Reef (18-001),2024,1.28390129702004
Wheeler (Toolgbar) Island Reef (18-003),2024,1.27736277470567
Coombe Reef (18-004),2024,1.27606840603464
Smith-Bowden Reef (18-005),2024,1.25895786714976
Snapper Reef (16-006),2024,NaN
U/N Reef (16-007),2024,NaN
U/N Reef (16-008a),2024,NaN
Pretty Patches (No 2) (16-062b),2024,NaN
Pretty Patches (No 3) (16-062c),2024,NaN
Euston Reef (16-063),2024,NaN
Arlington Reef (16-064),2024,NaN
Flynn Reef (16-065),2024,NaN
Jones Patch (17-012b),2024,NaN
Round-Russell Reef (17-013),2024,NaN
Hudson (Coolah) Reef (18-006),2024,1.25937041933672
Kennedy Shoal (18-007),2024,1.07906694056386
Brook Islands Reef (18-008),2024,1.1664401451696
Brook Shoal (18-009),2024,1.1874241410451
U/N Reef (16-008b),2024,NaN
U/N Reef (16-009a),2024,NaN
U/N Reef (16-009b),2024,NaN
Morey Reef (16-010),2024,NaN
U/N Reef (16-011),2024,NaN
Spitfire Reefs (West) (16-012a),2024,NaN
Spitfire Reefs (East) (16-012b),2024,NaN
U/N Reef (16-013a),2024,NaN
U/N Reef (16-013b),2024,NaN
Jenny Louise Shoal (North) (16-066a),2024,NaN
Jenny Louise Shoal (South) (16-066b),2024,NaN
Milln Reef (16-067),2024,NaN
Thetford Reef (16-068),2024,NaN
Baines Patches (16-069),2024,NaN
Pellowe Reef (16-070),2024,NaN
Goold Reef (18-010),2024,1.26428345852634
Garden Reef (18-011),2024,1.28316073061459
Eva Reef (18-013),2024,1.1228084880225
Hinchinbrook Reef (18-014),2024,1.11887528238513
Agnes Reef (18-015),2024,1.10631268496508
U/N Reef (16-013c),2024,NaN
U/N Reef (16-014a),2024,NaN
U/N Reef (16-014b),2024,NaN
Mackay Reef (16-015),2024,NaN
U/N Reef (16-016),2024,NaN
Sylvan Reef (16-017),2024,NaN
U/N Reef (16-018a),2024,NaN
U/N Reef (16-018b),2024,NaN
St Crispin Reef (16-019),2024,NaN
Eyrie Reef (14-118),2024,NaN
Turtle Reef (North) (14-119a),2024,NaN
Turtle Reef (South) (14-119b),2024,NaN
Turtle Group Reef (No 1) (14-120a),2024,NaN
Lark Reef (15-033),2024,NaN
U/N Reef (15-034),2024,NaN
U/N Reef (15-035),2024,NaN
U/N Reef (15-036),2024,NaN
U/N Reef (15-037),2024,NaN
Ribbon No 5 Reef (15-038),2024,NaN
Pelican Island Reef (13-107),2024,NaN
Hedge Reef (13-108),2024,NaN
South Warden Reef (14-051),2024,NaN
Unison Reef (14-052),2024,NaN
U/N Reef (14-053),2024,NaN
Stapleton Reef (14-054),2024,NaN
Turtle Group Reef (No 2) (14-120b),2024,NaN
Turtle Group Reef (No 3) (14-120c),2024,NaN
Turtle Group Reef (No 4) (14-120d),2024,NaN
Turtle Group Reef (No 5) (14-120e),2024,NaN
Turtle Group Reef (No 6) (14-120f),2024,NaN
Turtle Group Reef (No 7) (14-120g),2024,NaN
Williamson Reefs (15-039),2024,NaN
U/N Reef (15-040),2024,NaN
U/N Reef (15-041),2024,NaN
U/N Reef (15-042),2024,NaN
U/N Reef (15-043),2024,NaN
U/N Reef (15-044),2024,NaN
U/N Reef (13-109),2024,NaN
U/N Reef (13-110),2024,NaN
Burkitt Reef (13-111),2024,NaN
U/N Reef (13-112),2024,NaN
Iris Reef (13-113),2024,NaN
Obree Reef (13-114),2024,NaN
Munro Reef (14-055),2024,NaN
U/N Reef (14-056),2024,NaN
Davy Patches (No 1) (14-057a),2024,NaN
Davy Patches (No 2) (14-057b),2024,NaN
Davy Patches (No 3) (14-057c),2024,NaN
U/N Reef (14-058),2024,NaN
U/N Reef (14-059),2024,NaN
Barrow Reef (14-060),2024,NaN
Turtle Group Reef (No 8) (14-120h),2024,NaN
Turtle Group Reef (No 9) (14-120j),2024,NaN
Crompton Shoals (14-121),2024,NaN
Pethebridge Islets Reef (East) (14-122a),2024,NaN
Pethebridge Islets Reef (West) (14-122b),2024,NaN
Martin Reef (14-123),2024,NaN
U/N Reef (15-045),2024,NaN
Ribbon No 4 Reef (15-046),2024,NaN
U/N Reef (15-047),2024,NaN
U/N Reef (15-048),2024,NaN
U/N Reef (15-049),2024,NaN
Ribbon No 3 Reef (15-050),2024,NaN
U/N Reef (13-116),2024,NaN
U/N Reef (13-117a),2024,NaN
U/N Reef (13-117b),2024,NaN
Creech Reef (North) (13-118a),2024,NaN
Creech Reef (South) (13-118b),2024,NaN
Switzer Reef (14-061),2024,NaN
U/N Reef (14-062),2024,NaN
Combe Reef (14-063),2024,NaN
U/N Reef (14-124),2024,NaN
Maxwell Reef (14-125),2024,NaN
Linnet Reef (14-126),2024,NaN
U/N Reef (14-127a),2024,NaN
U/N Reef (14-127b),2024,NaN
Sim Reef (14-128),2024,NaN
U/N Reef (14-129a),2024,NaN
U/N Reef (14-129b),2024,NaN
Dawson Reef (15-051),2024,NaN
Cowlishaw Reef (15-052),2024,NaN
Draper Patch (15-053),2024,NaN
Rocky Island Reef (15-054),2024,NaN
U/N Reef (15-055),2024,NaN
Malcolm Patch (15-056),2024,NaN
Bee Reef (15-057),2024,NaN
U/N Reef (15-058),2024,NaN
U/N Reef (15-059a),2024,NaN
U/N Reef (13-119),2024,NaN
Sand Bank No 5 Reef (13-120),2024,NaN
U/N Reef (13-121),2024,NaN
Ingram-Beanley Reef (14-064),2024,NaN
Bewick Reef (14-065),2024,NaN
Decapolis Reef (14-131),2024,NaN
Rocky Islets Reef (14-132a),2024,NaN
U/N Reef (14-132b),2024,NaN
U/N Reef (14-132c),2024,NaN
U/N Reef (14-133),2024,NaN
Eye Reef (14-134),2024,NaN
U/N Reef (13-042),2024,NaN
U/N Reef (13-043),2024,NaN
Lowrie Reef (13-045),2024,NaN
Bow Reef (13-048),2024,NaN
U/N Reef (13-049),2024,NaN
U/N Reef (13-122),2024,NaN
U/N Reef (13-123),2024,NaN
U/N Reef (13-124),2024,NaN
U/N Reef (13-125),2024,NaN
Mid Reef (14-066),2024,NaN
U/N Reef (14-067),2024,NaN
Watson Reef (14-068),2024,NaN
Wooden Patch (14-069),2024,NaN
Baron Reef (14-070),2024,NaN
Helsdon Reef (14-135),2024,NaN
U/N Reef (14-136a),2024,NaN
U/N Reef (14-136b),2024,NaN
Carter Reef (14-137),2024,NaN
Yonge Reef (14-138),2024,NaN
No Name Reef (14-139),2024,NaN
U/N Reef (14-140),2024,NaN
U/N Reef (13-050a),2024,NaN
U/N Reef (13-050b),2024,NaN
U/N Reef (13-051),2024,NaN
U/N Reef (13-052),2024,NaN
Treat Reef (13-053),2024,NaN
U/N Reef (13-054),2024,NaN
U/N Reef (13-126),2024,NaN
Rodda Reef (13-127),2024,NaN
Joan Reef (13-128),2024,NaN
Wilson Reef (13-129),2024,NaN
Davie Reef (13-130),2024,NaN
Eves Reef (13-131),2024,NaN
U/N Reef (13-132),2024,NaN
Weigall Reefs (East) (14-071a),2024,NaN
Weigall Reefs (West) (14-071b),2024,NaN
Megaera Reef (14-072),2024,NaN
U/N Reef (14-073),2024,NaN
U/N Reef (14-074),2024,NaN
U/N Reef (14-075),2024,NaN
U/N Reef (14-076),2024,NaN
U/N Reef (14-141),2024,NaN
U/N Reef (14-142),2024,NaN
North Direction Reef (14-143),2024,NaN
Kedge Reef (14-144),2024,NaN
U/N Reef (14-145),2024,NaN
Peter Reef (13-055),2024,NaN
Sand Bank No 8 Reef (13-056),2024,NaN
Sharland Reefs (No 1) (13-057a),2024,NaN
Sharland Reefs (No 2) (13-057b),2024,NaN
U/N Reef (13-058a),2024,NaN
U/N Reef (13-058b),2024,NaN
Tydeman Reef (13-133),2024,NaN
U/N Reef (13-134),2024,NaN
U/N Reef (13-135),2024,NaN
U/N Reef (13-136),2024,NaN
U/N Reef (13-137),2024,NaN
U/N Reef (14-001),2024,NaN
Beabey Patches (14-002),2024,NaN
U/N Reef (14-077a),2024,NaN
U/N Reef (14-077b),2024,NaN
U/N Reef (14-078),2024,NaN
Jewell Reef (14-079),2024,NaN
U/N Reef (14-080),2024,NaN
U/N Reef (14-081),2024,NaN
Ribbon No 10 Reef (14-146),2024,NaN
South Direction Reef (North) (14-147a),2024,NaN
South Direction Reef (South) (14-147b),2024,NaN
Ellis Reef (13-059),2024,NaN
Blanchard Reef (13-060),2024,NaN
U/N Reef (13-061a),2024,NaN
U/N Reef (13-061b),2024,NaN
Grub Reef (14-003),2024,NaN
Keast Shoal (14-004),2024,NaN
Cameron Shoal (14-005),2024,NaN
Fahey Reef (14-006),2024,NaN
Taiwan Shoal (14-007),2024,NaN
Crescent Reef (14-082),2024,NaN
Parke Reef (14-083),2024,NaN
U/N Reef (14-084),2024,NaN
Hilder Reef (14-085),2024,NaN
U/N Reef (14-149),2024,NaN
